	log2FoldChange_Pinfestans	log2FoldChange_Cfulvum	log2FoldChange_PSTVd_S23	log2FoldChange_PSTVd_M	log2FoldChange_Bcinerea	log2FoldChange_Mincognita_7dpi	log2FoldChange_Mincognita_14dpi
mRNA:Solyc02g160060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g038802.1.1	0.121015021070109	1.65477406416226	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g038803.2.1	-0.545386223804905	-0.106794029569256	0.0769336261545136	0.0372113618836503	-0.214439916920049	0.117010398534062	0.159590045763827
mRNA:Solyc02g038804.2.1	-0.176485389197926	-0.265071743359758	0.0561512847868137	-0.0970985667680724	-0.59598552608391	-0.0735061915268932	0.698457462179115
mRNA:Solyc02g038805.1.1	0.228287677751754	-0.358172278944919	-0.810235987655096	-1.21162706896331	2.48623396886086	1.25592522972566	1.79736393707387
mRNA:Solyc00g007225.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g160350.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g038806.1.1	0.852411916515506	1.10122812694778	0.150744523951293	0.148619282082933	0.239228109786036	0.974895860321892	-0.789893680555089
mRNA:Solyc02g038807.1.1	-0.457402024255642	1.67371686376503	-0.17230392566751	-0.893313450269346	-1.25514786665237	1.34124477834204	-0.511252020529816
mRNA:Solyc02g038808.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g038809.1.1	-2.50819691919638	-0.984311682475785	-0.264233348464687	-1.42317279658739	0.0	0.0	3.78495731260654
mRNA:Solyc02g038811.1.1	-0.0222312597734411	-0.487100570609722	0.923758786131605	0.307372148283342	-0.637241208031445	-2.57736636630857	0.0
mRNA:Solyc02g038812.1.1	0.339013158191666	-0.592686828657054	-0.185446059724977	0.149339113399672	0.848510895319208	-0.377864076688457	-0.235081729931699
mRNA:Solyc02g038813.1.1	0.761226682407693	0.283178800125344	8.44798949332495e-05	0.106445370714095	0.749551914172534	-0.501714379536447	-0.0130382514154598
mRNA:Solyc02g038814.1.1	-0.289200448556089	-0.391676628492655	0.538224519162602	0.378963874567818	-0.540227421980909	-1.04017118012035	0.498210058108492
mRNA:Solyc02g038815.1.1	0.164122858848388	0.463191754968401	-1.20457573372183	-0.978302661387532	-0.647962685786369	-1.65537621528084	0.36379915777501
mRNA:Solyc02g038816.1.1	0.191183081799286	0.807767545643069	0.0470672103080553	0.0815151993423378	0.717061997915471	-0.0353191874574683	0.325834963844825
mRNA:Solyc02g038817.1.1	0.264496851459393	0.520193545103992	0.602359462515933	0.573450786553101	-0.0750970714766973	-0.49893992183234	-1.25949106635719
mRNA:Solyc02g161000.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g038818.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g038819.1.1	0.0049979146238396	0.416533324685941	0.0550644090870934	0.120505265392238	0.566539407178607	-0.576982999248261	-0.943344810170659
mRNA:Solyc02g038820.2.1	-0.307142824337121	0.174742883454777	-0.245987103664438	-2.15999142655761	0.82128232560746	-3.15971706758298	-1.78745741181246
mRNA:Solyc02g038825.1.1	-1.80933710585543	-2.02650315318828	1.00250031574908	-0.0636688783565063	-2.02450864220595	1.86414043801129	-1.7897336623587
mRNA:Solyc02g060560.1.1	2.58550214170739	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g060570.1.1	-0.840772330984866	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g060580.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g060585.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g060590.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g060595.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g060600.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g060605.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061600.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061610.1.1	0.0	0.0	0.0	0.637926589195436	0.0	0.0	0.0
mRNA:Solyc02g061620.2.1	0.0	3.6571160828662	0.0	0.0	0.0	-0.159917202442605	0.0
mRNA:Solyc02g061630.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061640.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061650.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061660.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061665.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061670.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061680.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061690.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061700.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061710.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061720.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061730.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061740.4.1	0.0	0.0	0.0	0.637085143272553	0.0	0.0	0.0
mRNA:Solyc02g061750.1.1	0.0	0.0	-0.213754555920079	0.0842355734643827	0.0	0.0	0.0
mRNA:Solyc02g061760.4.1	0.415813699852128	-0.539313138428875	0.0673737563820907	0.335763420858339	0.841254532389259	0.286340242116212	-0.891931229219138
mRNA:Solyc02g061770.5.1	3.69181135412585	4.19250148993182	2.36420760419547	0.570857192203971	6.3692478122089	-0.0801643891360461	-0.568814236987976
mRNA:Solyc02g061780.3.1	1.31879254496767	3.72975806875242	0.0	0.0	4.12461455786371	0.0	0.0
mRNA:Solyc02g061790.5.1	-0.865002107321986	-0.478760682529573	0.0144728523097412	-0.083463808676427	1.37798278489136	-0.515946829426835	0.128293638736777
mRNA:Solyc02g061800.2.1	0.898772394726489	1.8199300107942	-0.273163102813921	-0.470245674733658	2.15933085896856	3.32736027263849	2.29988679779128
mRNA:Solyc02g061810.3.1	-0.829218492163112	-0.133765372451427	0.0162830351195468	-0.270497350642603	-1.01160982395212	-0.991816396495867	-0.0944373865915078
mRNA:Solyc02g061820.4.1	-0.7916882346319	0.0151593342223781	-0.284282350136	-0.767573603335829	-1.16680760851458	0.659769611125142	0.6615355538533
mRNA:Solyc02g061825.1.1	1.63734827295908	0.339904340212474	-1.05299343889194	-0.754246809580838	0.524585892896745	-2.97551832424351	0.121018783354021
mRNA:Solyc00g084750.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061840.3.1	0.0343713802455922	-0.39174138253282	0.037017815267304	-0.0884332738550404	0.314715640234092	0.0766847095375631	0.177186485509168
mRNA:Solyc02g061850.4.1	1.28542939424328	-0.182380567927485	1.05831499170864	1.70098494722079	-1.95042238581049	-0.175766028424668	-0.114386417201988
mRNA:Solyc02g061860.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061870.1.1	0.121015021070109	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061880.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061890.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061900.1.1	0.0	0.0	0.0	0.0	0.0	3.87142912870602	-2.28557813970637
mRNA:Solyc02g161040.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g161030.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g160070.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g061910.1.1	0.233402662007667	-0.239551036433391	-0.572099669593615	-0.754246809580838	2.44588080649812	0.0	0.0
mRNA:Solyc02g061940.5.1	0.654154107947456	0.220159093698003	0.785462001186357	-0.243133149906474	-0.31196041537814	0.135719145153292	-0.910878079046328
mRNA:Solyc02g061950.4.1	-0.659979557383995	0.320155884720975	-0.477400346967973	0.0186327508039832	-0.357668579600194	-0.576500223766559	0.74249544646364
mRNA:Solyc02g061960.3.1	0.203409856682404	-0.0355732005976471	0.0856861636176737	0.0884052669193167	0.319449794142374	-0.442267036371794	0.138948367266805
mRNA:Solyc02g061980.3.1	0.207198785772836	0.263657479855635	0.074401147670854	-0.143477355377582	0.756615113760156	0.164370100430074	0.367163399251091
mRNA:Solyc02g062000.5.1	0.289909694028867	-0.153035038819506	0.33218116933412	0.531524849262181	-0.484037299716901	-0.420593758089172	-0.196260362663301
mRNA:Solyc02g062010.1.1	-1.72246845830758	-0.137419290593398	0.471659541845402	-1.86939909643802	-4.0230074640115	-3.90439579774622	0.770775506979121
mRNA:Solyc02g062015.1.1	-2.41332418905924	-0.399543314585217	-0.572099669593615	0.675332194937369	-3.71108560265599	0.0	3.36980721674304
mRNA:Solyc02g062020.3.1	0.409936189365591	0.330968738065865	-0.334757476373188	-0.0671046778266941	0.287030287177623	0.360499650301236	-0.472439946836683
mRNA:Solyc02g062030.1.1	1.4627190109369	-0.236835467745571	-0.213754555920079	0.0	3.69829312817483	0.0	6.13381907480958
mRNA:Solyc02g062040.3.1	0.802101411901607	0.15499019888177	1.02861815833817	0.141370970669916	2.60038652603439	-0.528900004573108	0.151450196932656
mRNA:Solyc00g255510.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g161050.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062050.3.1	0.0960299533746425	-0.558026861980925	-0.213754555920078	0.0	-1.53800647876897	0.0	0.0
mRNA:Solyc02g062060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	2.92677784605719
mRNA:Solyc02g062070.2.1	0.0	0.0	0.0	0.0	0.549037993490933	0.0	0.0
mRNA:Solyc02g062080.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062100.5.1	1.07643633046481	0.242894245575438	0.279524052711111	0.833725686630854	-0.764380656028926	0.178057039153595	-0.606048056991538
mRNA:Solyc02g062090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062110.4.1	0.765973198439401	0.184980595613845	0.287807007263483	-0.0377443534889001	0.270465885916716	0.267554100778152	-0.196875173932832
mRNA:Solyc02g062120.3.1	1.58824340791945	0.768788851271292	0.142604190784718	-0.466562194957126	0.188367651571188	3.76466718463601	-1.32426678495774
mRNA:Solyc02g062130.5.1	-1.19880645975084	0.627403496858863	-0.0277208890360797	-1.6556578534359	-0.963677376238635	0.0	3.10107750891113
mRNA:Solyc02g062140.2.1	-1.18579316033554	0.293116282901297	1.82401495757622	1.36297361313076	-1.93191000912188	0.556486112935101	0.131908205798848
mRNA:Solyc02g062150.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062160.1.1	1.00220113940961	1.63283793889206	-2.13165847855428	-0.178956874445891	0.0	0.0	4.10883448509222
mRNA:Solyc02g062170.3.1	3.48781123759869	-3.21533592363582	-0.0163033888300844	0.709661829732347	-2.12189456346383	-0.45286886703218	-0.706054361484456
mRNA:Solyc02g062180.3.1	0.0571831716539693	0.853643423400865	0.217355107886063	0.221893130016082	0.432507797889317	-0.971742844135122	0.48327625580505
mRNA:Solyc02g062190.2.1	0.0	0.0	0.826174527220827	0.084235573464383	0.0	-0.520585895535682	-5.90338321655906
mRNA:Solyc02g062200.1.1	0.0	1.66295232892816	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g161060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062210.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g161090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062220.2.1	0.0	0.0	0.0	0.0	0.0	2.65107774323574	1.89247047575851
mRNA:Solyc02g062230.1.1	-0.493634480421191	0.837599730098755	-1.42351497919163	0.0088519608664107	-1.30578668102243	-3.63534176737663	0.191479198118908
mRNA:Solyc02g062240.3.1	0.559223604370498	1.22251648973458	-0.423474041789703	-0.389809639871247	0.79503386867526	-0.0960392676116479	0.280756816311876
mRNA:Solyc02g062250.3.1	0.683242854682876	0.356045609157551	-0.199884229068183	-0.162726076133859	1.05277662814848	0.172876483492186	0.255787433570985
mRNA:Solyc02g161070.1.1	0.0	0.0	0.0	0.0	0.188367651571188	0.0	0.0
mRNA:Solyc02g161080.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062255.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062290.2.1	-0.173360188203847	0.226195869772957	0.0761839020779454	0.0598813183781686	0.361616820249091	0.327573089045068	0.483581479047771
mRNA:Solyc02g062300.3.1	6.1304408506998	7.40619223720798	-0.415196504937459	0.118303196385712	10.617838562899	-3.63514696592479	-4.75101488374379
mRNA:Solyc02g062310.1.1	1.64226945800982	1.67629803773156	0.0	0.0842355734643827	5.08402378638979	0.0	0.0
mRNA:Solyc02g062313.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062317.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g160360.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062320.3.1	0.341107557962876	1.08529623248898	0.0	0.0	-1.81032880926641	-3.08961759982732	-3.54257620977352
mRNA:Solyc02g062330.3.1	-2.84697842788395	0.0414976165109127	1.14269564860276	0.445383883040749	-3.19874094965737	3.54298739584326	2.74739414192487
mRNA:Solyc02g062340.3.1	-2.56701681594054	-2.29241285209471	0.71413399177331	0.0	-2.37548829564859	-1.71211780948337	2.73945039270575
mRNA:Solyc02g062350.3.1	0.078633351888311	0.26349716769238	-0.213175535311596	-0.195959131264237	-0.57169652228201	-0.089478198991314	-0.158925775397194
mRNA:Solyc02g062370.4.1	1.165302124672	0.444469833017093	0.562223274817438	0.673522123903466	0.0635251657594818	0.278585712792305	-0.102888530696364
mRNA:Solyc02g062380.3.1	8.43841262739684	1.45579183813992	-1.08172098087763	-1.33114752424529	3.32598882210942	-0.340646078175852	-1.00384646913842
mRNA:Solyc02g062390.3.1	10.6915065376682	2.10654361173574	1.22615132457435	0.0756915540225082	8.95768398093807	-0.207692299958834	2.18241446061756
mRNA:Solyc02g062400.3.1	-1.09138902441536	-0.278779453272629	0.0	0.0	0.169432684690151	0.0	0.0
mRNA:Solyc02g062410.2.1	0.121015021070109	-3.60591885421927	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062420.4.1	0.234733207590206	0.349889081740092	-0.193100991979036	-0.306208850794724	-0.166933181077661	-1.29600815984408	0.358004289155213
mRNA:Solyc02g062430.3.1	0.0461747167979235	-0.301866060783058	0.273438570711491	0.171457526268552	0.0636751027517116	-0.403895300093918	-0.543788643314104
mRNA:Solyc02g062435.2.1	2.66526009436066	3.66135505773024	1.35389838624722	0.0	0.0	0.0	0.0
mRNA:Solyc02g160090.1.1	0.0	1.57958996960267	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062460.4.1	5.89630414015868	3.0927745145516	-1.00461491748829	0.496448393716589	4.52103078693135	0.628860225457174	0.830868840195294
mRNA:Solyc02g062490.4.1	1.02172045337622	5.32211566140307	1.90272077310205	0.859670366681073	0.188367651571188	5.39789677853799	1.23813630923793
mRNA:Solyc02g062500.3.1	5.11246251043617	0.922221963950282	-0.0016054007998216	0.309019419078644	2.25052744374456	0.678594780108748	0.766079005872097
mRNA:Solyc02g062510.3.1	0.0	-0.221973294914932	-0.11840267548892	-0.374405545607429	0.0	-0.0354062779140309	-2.44991873489656
mRNA:Solyc02g062520.3.1	0.439574617220046	0.131343587653604	0.0620933310886731	-0.123065653726516	0.444343788853012	-0.733734453959605	-0.529385507262735
mRNA:Solyc02g062530.3.1	0.317806189593051	0.921980346935887	-0.614008931925507	-0.101299764736311	0.815959664734607	-0.0083747936613817	0.0963901459301139
mRNA:Solyc02g062540.3.1	0.497614660032296	-0.225920249183286	-0.162893067860331	-0.177671973463017	0.443031828658174	-0.349881366830613	-0.34904273449987
mRNA:Solyc02g062550.3.1	3.55193866975765	4.47061358336637	1.22154399840052	2.66802101099102	0.443403949049237	-1.10672570574496	-1.67454902451788
mRNA:Solyc02g062560.3.1	-0.722329446587098	-0.670358713250377	-0.284254871429426	0.0413670314897399	-0.584571977109116	1.32209526057555	0.0140658451453009
mRNA:Solyc02g062570.4.1	-0.790934074237685	-0.144637705179209	-0.104482246853946	-0.228790135316811	-1.18472979394482	-1.18210660823273	0.732799139142391
mRNA:Solyc02g062580.3.1	-0.740610691690816	0.538599466501261	-1.03081350421533	-1.11736786835134	-1.32665375366703	-1.58219896844756	1.31900252632934
mRNA:Solyc02g062590.3.1	4.12906890845511	-0.549365435439141	0.0	0.084235573464383	2.81841316421938	0.0	4.77737534491574
mRNA:Solyc02g062600.3.1	1.20468545364529	0.608810426866877	-0.13296756371288	0.0352853574586782	0.242086267227816	-1.16429233856311	-1.03742948595145
mRNA:Solyc02g062610.3.1	-0.94538284022282	-0.23020309167588	0.563853379787181	0.0002970613594449	-2.10010216138617	1.80314682102741	0.688231097569025
mRNA:Solyc02g062620.3.1	0.135982312737433	0.158361723620992	0.0523223243347327	0.205672223185565	0.420241820093712	0.100078561409639	-0.0745397787831847
mRNA:Solyc02g062630.1.1	-1.19656891040802	1.46975255918369	0.436082297328318	0.138051152011743	-0.518944416180103	2.15968401333743	0.0773132164076286
mRNA:Solyc02g062640.4.1	0.0743465571175784	0.232947049734488	0.784538356254485	0.499395694778247	1.1291513684825	-0.821656344496081	-0.450370661796207
mRNA:Solyc02g062660.3.1	-0.0065472299187604	-0.399369050406321	-3.9687626095867	-1.72561846417349	0.16873560826783	-1.74992970076542	-1.18915383216792
mRNA:Solyc02g062650.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062670.3.1	1.15565012470086	1.00257300843339	0.157549227895021	0.324885914646761	5.49434912588139	1.66068740356785	-0.753834707347216
mRNA:Solyc02g062680.3.1	-0.0138142327500813	-0.331727460426586	-0.54151778920336	-0.999893463890029	-0.0312059442352469	1.75913113797287	-0.0386458126647785
mRNA:Solyc02g062690.3.1	-3.3668925563495	-0.534493686045879	-0.544430617418286	-2.06464511060114	-3.09275009752395	-0.554029395802127	4.8889842018882
mRNA:Solyc02g062700.3.1	-0.396772077464558	1.98918791311448	-0.638491072377557	-0.260846419036656	1.80365622120028	-0.487328857649193	0.482572618531664
mRNA:Solyc02g062710.1.1	-0.0731751240292638	2.53324935483995	-0.857057212592356	-2.15531434568729	4.3996828179225	1.07703214853778	3.27396547786069
mRNA:Solyc02g161100.1.1	3.5911455027975	0.0	-1.24934711740265	-0.105314040924049	-0.584495283296421	5.86710601422839	0.0
mRNA:Solyc02g062740.3.1	0.189374315463477	-0.164095806834615	-0.294870873721134	0.0404983578847174	-0.276954217464227	-0.0684356999147045	-0.293802331622174
mRNA:Solyc02g062750.4.1	-3.07531557904502	-2.76575266371378	0.0	0.0	-0.223824941376676	2.43052267518011	0.0
mRNA:Solyc02g062760.5.1	-3.63006097209248	-0.416289676887704	-1.50694383292731	0.458297753614358	-2.00092456213605	0.374153331114216	-0.244802803738147
mRNA:Solyc02g062770.2.1	0.0	0.0	0.0	0.0	0.0	0.0	2.74033151917119
mRNA:Solyc02g062780.4.1	-0.475500164621841	-1.01002016510059	-0.385131669452047	-0.0670467354751163	-1.33561930375945	2.0956676544631	0.603880702359642
mRNA:Solyc02g062790.3.1	3.27576707724428	1.05026678609169	2.42477399526917	1.39200598590207	3.02578152871533	1.89934178536642	0.414276102816741
mRNA:Solyc02g062800.2.1	1.73255399794195	2.08753732006312	1.1734668781567	0.763352002909518	1.58939138755717	0.470563576316857	-0.125245687927062
mRNA:Solyc02g062810.4.1	0.722031862634808	0.429461614266291	-0.196145437673639	-0.0414566988043876	1.05812482671172	0.268244483786421	-0.372383015414118
mRNA:Solyc02g062815.1.1	0.590790223668249	0.0	-0.213754555920079	0.0	0.0	-4.34178392651705	5.63114915648374
mRNA:Solyc02g161120.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g161110.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062830.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062840.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g161130.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062850.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062860.3.1	-1.15657407687123	2.81384791261059	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062870.3.1	5.32302640120295	1.66295232892816	0.0	0.0	0.0	-0.520585895535682	0.0
mRNA:Solyc02g062880.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062890.3.1	-2.56969371325483	1.993457877765	-0.308023026659411	-0.0763790068781069	-0.342814125681395	2.44098599391398	-0.925828073452915
mRNA:Solyc02g062910.3.1	-1.36045397086696	1.72421332283086	-0.178835185826841	0.311581255948298	1.23291336756795	0.0581198808906616	0.135118914434714
mRNA:Solyc02g062920.3.1	-0.406112797996564	-0.375902782619963	0.171605570011228	0.0719468158192811	-0.396662778647458	-0.0943361208392128	-0.063845162896174
mRNA:Solyc02g062940.3.1	-0.426091915463101	-0.175020425570676	-0.133673166875766	0.239701088995962	-0.281783802654622	0.639883968544331	0.579616002312262
mRNA:Solyc02g062950.3.1	-0.85422895196673	-0.35972171022446	0.462042920930208	0.216350010600226	-1.33072753302135	-2.11699600694678	-0.340637139676829
mRNA:Solyc02g062957.2.1	0.0	-1.18715356791849	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062960.4.1	-3.26993040812113	-0.582695297451525	2.29072234245747	2.85057913102662	0.486162588218565	-1.53599040214003	-6.56222666680368
mRNA:Solyc02g150123.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g062970.3.1	0.240210451745436	-0.65815973643819	0.73892699770567	0.464833991843021	0.22702133423753	-0.632223821878465	-0.24240327395782
mRNA:Solyc02g062990.1.1	-2.0473059479573	-1.99871289357451	-2.34835645666449	-2.05758397562493	0.0	3.88064458582672	1.91045747398424
mRNA:Solyc02g063000.5.1	0.290356068265965	1.50180739919251	0.0	0.0	-0.434237203388818	0.0	0.0
mRNA:Solyc02g063010.3.1	-0.682797427426742	-0.0540667096488687	0.551472804733812	0.792066962576258	-0.706402824153407	-0.464839448569154	-0.556076747459187
mRNA:Solyc02g063020.4.1	2.12879638587735	2.1156009643695	0.826454903274731	0.693747519927416	3.76776940121584	-1.15301922682732	-2.83077767732015
mRNA:Solyc02g063030.4.1	-8.22681214625894	-3.47358796091766	-0.421503562659078	-0.693489691314587	-5.22557843003208	-1.08212054620092	-0.235861448844669
mRNA:Solyc02g063050.3.1	0.342997336074166	0.233109766526134	0.381043073419949	0.233538514634432	1.09951835093031	0.221811071391319	0.126898108876152
mRNA:Solyc02g063060.4.1	1.17954204597054	0.398295788536565	0.129829491305606	0.0267352063898989	0.167814818691803	0.697941562499622	-0.121315275119225
mRNA:Solyc02g063070.3.1	0.562256221656384	0.8045389897934	0.288552624861236	0.189392673912796	1.29109878379059	-0.139672138288256	0.358724625247434
mRNA:Solyc02g063075.1.1	0.684812144774145	-0.155650123598697	0.405452683223001	0.282932775463289	1.11065506172917	-0.751738418033102	0.448841408655862
mRNA:Solyc02g063080.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g063085.1.1	-0.206274895767104	0.477768985890087	-0.269066025681396	-0.556760618087898	0.530398032076856	-0.17681957044246	-0.51314335446385
mRNA:Solyc02g063090.3.1	-0.0140691970071724	0.939537792475662	-0.195427692552689	-0.175512599666825	0.44459552369259	0.859033597603499	0.284690099805927
mRNA:Solyc02g063110.1.1	0.0	0.0	0.0	0.0	-0.584495283296421	0.0	0.0
mRNA:Solyc02g063120.1.1	0.601904026173439	-0.154183542563251	0.0	0.0	-2.04601042189727	3.38228286829248	0.0
mRNA:Solyc02g063130.4.1	-0.181183653171948	-0.346462320755923	0.166237752251046	0.403342032636456	-0.7621371256567	-0.115943942791297	0.0997622027054639
mRNA:Solyc02g063133.1.1	0.0	0.0	0.0	0.0	0.188367651571188	0.0	0.0
mRNA:Solyc02g063140.4.1	-3.6681140510722	-1.01526728980247	0.0	0.0	-2.69061578070269	0.0	0.0
mRNA:Solyc02g063150.3.1	-3.44115515397574	-2.03493011981395	0.247893654591073	-1.54442320008283	-4.30269811924653	3.47685181789074	1.00284560196611
mRNA:Solyc02g063160.5.1	0.853287919362121	0.244650813375732	-0.580933125147063	-0.345492965036472	1.48206153447294	0.374764569354969	0.316200462792228
mRNA:Solyc02g063170.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g063190.3.1	-2.72311311022297	-1.25474446677998	-0.301948138608571	-1.37415478568884	-2.60127226931452	1.5882552295305	-2.09014585139015
mRNA:Solyc02g063180.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc02g063200.3.1	-3.07460375167043	-0.0576226679557562	0.0332371102046193	0.558821653604153	-1.47831353764868	0.0	-2.27329393526446
mRNA:Solyc02g063210.1.1	-0.950774090510422	0.532281078484151	-0.213754555920079	0.0	-0.679463479933119	0.0	4.11209569651739
mRNA:Solyc02g063220.3.1	-2.05451977744044	-0.640312166554728	-0.337698965906634	1.03967325898394	-2.38511767067409	0.357216814315103	0.327854973693399
mRNA:Solyc02g063230.1.1	-3.07967067361238	-1.01494983282245	-0.572099669593615	-0.754246809580838	-1.97400757090594	-0.520585895535682	-1.62630854605587
mRNA:Solyc02g063240.4.1	0.718509610233688	0.0893634084953685	0.528284747921192	-0.0055262035719308	-0.620138986648951	0.168195513029634	-0.611211816906047
mRNA:Solyc02g063250.3.1	6.03442316717796	3.72605088484775	0.723990293740121	1.415786452907	1.68287695827279	-4.53540297417612	-0.898151390841458
mRNA:Solyc02g150124.1.1	-0.09642378364433	1.66295232892816	0.0335013025767957	-2.68744740563718	0.0	0.911825884272908	4.29620133122868
mRNA:Solyc02g063260.4.1	0.601906361635518	0.811254580835438	-0.372283240479152	-0.116335270258485	0.0	-2.05566811059666	-1.80159465684929
mRNA:Solyc02g063270.4.1	-0.182995547384907	0.537197271684937	0.70633041566023	0.267265154774654	0.71918222669365	1.07858993197686	0.0368776257115959
mRNA:Solyc02g063280.4.1	-1.40637137582273	1.3199216127435	-0.677323848602809	-1.00692553486317	0.712154843926095	0.197127178956055	0.733038614326946
mRNA:Solyc02g063290.3.1	-0.0642132598239053	0.502670299673672	-0.186116112908619	0.579501828200573	-0.411387514959512	-1.21024957041961	-1.10355426165133
mRNA:Solyc02g063300.3.1	-1.55226486129202	-0.606922564855247	-0.813157563758472	-1.19978704564655	-2.1621273583839	-0.511669831163111	-2.17290513708968
mRNA:Solyc02g160280.1.1	-0.487988583671018	0.0745451050391751	0.134433785455811	0.701176558570338	-1.60570515651236	-2.45597980946272	-0.76528546165853
