"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"
"mRNA:Solyc00g500170.1.1"	4.06855786925703	0.52054030885548	0.656004571397112	0.793501038791346	0.427485964316068	0.853240003051436	0.963295332851314
"mRNA:Solyc00g160380.1.1"	10.8099414165034	0.827465923221686	0.595502148242312	1.38952634455483	0.164672755678884	0.433504729010065	1.28095858606184
"mRNA:Solyc00g013170.1.1"	0.289885177091991	-1.92378189948754	2.49176303187469	-0.772056521779349	0.440080951762732	1	0
"mRNA:Solyc00g013180.1.1"	4.01691143191325	-0.358700476543929	0.593235121516885	-0.60465145021546	0.545410613118234	1	0.70254972056993
"mRNA:Solyc00g160180.1.1"	1.53836334499481	0.656779229160428	1.19226108595956	0.550868628436227	0.581723734375951	1	0
"mRNA:Solyc00g500171.1.1"	2.16386358889154	0.554144487235923	0.807584843825803	0.686174946784233	0.492602794224705	1	0.702549720569929
"mRNA:Solyc00g500172.1.1"	3.20955581021955	0.21080375948286	0.772255439208564	0.272971543844222	0.784875089876304	1	0.399192572783698
"mRNA:Solyc00g320430.1.1"	0.176782019669322	-1.15205148418826	2.85878057702307	-0.402987026513217	0.686957768509211	1	0
"mRNA:Solyc00g500173.1.1"	6.57846515243407	0.403212249191594	0.650001208150253	0.620325384223575	0.535043586013751	0.961323530564818	0.963295332851314
"mRNA:Solyc00g019730.2.1"	2.936459223391	-0.572351553041761	0.764013352329238	-0.749138154846169	0.453773940157162	1	0.767228690502903
"mRNA:Solyc00g500174.1.1"	0.391247182457049	-0.761460676629518	2.0103780572787	-0.378764916316413	0.704862442297719	1	0
"mRNA:Solyc00g500176.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500177.1.1"	0.0854565137196137	-0.213754555920078	3.11207686323008	-0.0686855001705254	0.945239960132045	1	0
"mRNA:Solyc00g500178.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500179.1.1"	1.14300982465547	0.0651103100387961	1.03936902963692	0.062644073646817	0.950049932620722	1	0
"mRNA:Solyc00g500180.1.1"	0.216845710818247	-1.32948713901047	2.23540354411967	-0.594741447246849	0.552016312106863	1	0
"mRNA:Solyc00g500181.1.1"	0.0593124986432633	-0.213754555920079	3.11207686323008	-0.0686855001705257	0.945239960132044	1	0
"mRNA:Solyc00g160410.1.1"	1.61628191223254	1.19512034426028	0.829260048676233	1.44118886007842	0.149531334683373	1	0
"mRNA:Solyc00g118690.1.1"	33.9379566359651	-1.02859133331035	0.275897256281857	-3.72816804042277	0.00019287675801669	0.00256312909094555	1.8041194973889
